"id","loan_order_id","rate","amount","loan_amount","interest_date","created_time","created_by","active","interest_type"
"201300","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-12","2017-02-20 11:11:22","system","1","按天计息"
"201299","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-11","2017-02-20 11:11:22","system","1","按天计息"
"201298","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-10","2017-02-20 11:11:22","system","1","按天计息"
"201297","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-09","2017-02-20 11:11:22","system","1","按天计息"
"201296","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-08","2017-02-20 11:11:22","system","1","按天计息"
"201295","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-07","2017-02-20 11:11:22","system","1","按天计息"
"201294","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-06","2017-02-20 11:11:22","system","1","按天计息"
"201293","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-05","2017-02-20 11:11:22","system","1","按天计息"
"201292","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-04","2017-02-20 11:11:22","system","1","按天计息"
"201291","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-03","2017-02-20 11:11:22","system","1","按天计息"
"201290","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-02","2017-02-20 11:11:22","system","1","按天计息"
"201289","RZ20170123005","0.006000","319.9795","1599897.6000","2017-02-01","2017-02-20 11:11:22","system","1","按天计息"
"201288","RZ20170123005","0.006000","319.9795","1599897.6000","2017-01-31","2017-02-20 11:11:22","system","1","按天计息"
"201287","RZ20170123005","0.006000","319.9795","1599897.6000","2017-01-30","2017-02-20 11:11:22","system","1","按天计息"
"201286","RZ20170123005","0.006000","2239.8566","1599897.6000","2017-01-23","2017-02-20 11:11:22","system","1","按天计息"
"201857","RZ20170123004","0.006000","11.2512","56256.0000","2017-02-22","2017-02-23 13:36:05","system","1","按天计息"
"201856","RZ20170123004","0.006000","11.2512","56256.0000","2017-02-21","2017-02-23 13:36:05","system","1","按天计息"
"201855","RZ20170123004","0.006000","11.2512","56256.0000","2017-02-20","2017-02-23 13:36:05","system","1","按天计息"
"201854","RZ20170123004","0.006000","211.2512","1056256.0000","2017-02-19","2017-02-23 13:36:05","system","1","按天计息"
"201853","RZ20170123004","0.006000","211.2512","1056256.0000","2017-02-18","2017-02-23 13:36:05","system","1","按天计息"
"201852","RZ20170123004","0.006000","211.2512","1056256.0000","2017-02-17","2017-02-23 13:36:05","system","1","按天计息"
"201851","RZ20170123004","0.006000","211.2512","1056256.0000","2017-02-16","2017-02-23 13:36:05","system","1","按天计息"
"201850","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-15","2017-02-23 13:36:05","system","1","按天计息"
"201849","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-14","2017-02-23 13:36:05","system","1","按天计息"
"201848","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-13","2017-02-23 13:36:05","system","1","按天计息"
"201847","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-12","2017-02-23 13:36:05","system","1","按天计息"
"201846","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-11","2017-02-23 13:36:05","system","1","按天计息"
"201845","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-10","2017-02-23 13:36:05","system","1","按天计息"
"201844","RZ20170123004","0.006000","411.2512","2056256.0000","2017-02-09","2017-02-23 13:36:05","system","1","按天计息"
"201843","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-08","2017-02-23 13:36:05","system","1","按天计息"
"201842","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-07","2017-02-23 13:36:05","system","1","按天计息"
"201841","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-06","2017-02-23 13:36:05","system","1","按天计息"
"201840","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-05","2017-02-23 13:36:05","system","1","按天计息"
"201839","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-04","2017-02-23 13:36:05","system","1","按天计息"
"201838","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-03","2017-02-23 13:36:05","system","1","按天计息"
"201837","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-02","2017-02-23 13:36:05","system","1","按天计息"
"201836","RZ20170123004","0.006000","611.2512","3056256.0000","2017-02-01","2017-02-23 13:36:05","system","1","按天计息"
"201835","RZ20170123004","0.006000","611.2512","3056256.0000","2017-01-31","2017-02-23 13:36:05","system","1","按天计息"
"201834","RZ20170123004","0.006000","611.2512","3056256.0000","2017-01-30","2017-02-23 13:36:05","system","1","按天计息"
"201833","RZ20170123004","0.006000","4278.7584","3056256.0000","2017-01-23","2017-02-23 13:36:05","system","1","按天计息"
"201425","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-19","2017-02-20 14:39:43","system","1","按天计息"
"201424","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-18","2017-02-20 14:39:43","system","1","按天计息"
"201423","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-17","2017-02-20 14:39:43","system","1","按天计息"
"201422","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-16","2017-02-20 14:39:43","system","1","按天计息"
"201421","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-15","2017-02-20 14:39:43","system","1","按天计息"
"201420","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-14","2017-02-20 14:39:43","system","1","按天计息"
"201419","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-13","2017-02-20 14:39:43","system","1","按天计息"
"201418","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-12","2017-02-20 14:39:43","system","1","按天计息"
"201417","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-11","2017-02-20 14:39:43","system","1","按天计息"
"201416","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-10","2017-02-20 14:39:43","system","1","按天计息"
"201415","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-09","2017-02-20 14:39:43","system","1","按天计息"
"201414","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-08","2017-02-20 14:39:43","system","1","按天计息"
"201413","RZ20170123003","0.010000","533.2992","1599897.6000","2017-02-07","2017-02-20 14:39:43","system","1","按天计息"
"201412","RZ20170123003","0.008000","426.6394","1599897.6000","2017-02-06","2017-02-20 14:39:43","system","1","按天计息"
"201411","RZ20170123003","0.008000","426.6394","1599897.6000","2017-02-05","2017-02-20 14:39:43","system","1","按天计息"
"201410","RZ20170123003","0.008000","426.6394","1599897.6000","2017-02-04","2017-02-20 14:39:43","system","1","按天计息"
"201409","RZ20170123003","0.008000","426.6394","1599897.6000","2017-02-03","2017-02-20 14:39:43","system","1","按天计息"
"201408","RZ20170123003","0.008000","426.6394","1599897.6000","2017-02-02","2017-02-20 14:39:43","system","1","按天计息"
"201407","RZ20170123003","0.008000","426.6394","1599897.6000","2017-02-01","2017-02-20 14:39:43","system","1","按天计息"
"201406","RZ20170123003","0.008000","426.6394","1599897.6000","2017-01-31","2017-02-20 14:39:43","system","1","按天计息"
"201405","RZ20170123003","0.008000","426.6394","1599897.6000","2017-01-30","2017-02-20 14:39:43","system","1","按天计息"
"201404","RZ20170123003","0.008000","2986.4755","1599897.6000","2017-01-23","2017-02-20 14:39:43","system","1","按天计息"
"199008","RZ20170123002","0.008000","373.8010","1401753.6000","2017-02-06","2017-02-09 16:41:22","system","1","按天计息"
"199007","RZ20170123002","0.008000","373.8010","1401753.6000","2017-02-05","2017-02-09 16:41:22","system","1","按天计息"
"199006","RZ20170123002","0.008000","373.8010","1401753.6000","2017-02-04","2017-02-09 16:41:22","system","1","按天计息"
"199005","RZ20170123002","0.008000","373.8010","1401753.6000","2017-02-03","2017-02-09 16:41:22","system","1","按天计息"
"199004","RZ20170123002","0.008000","373.8010","1401753.6000","2017-02-02","2017-02-09 16:41:22","system","1","按天计息"
"199003","RZ20170123002","0.008000","373.8010","1401753.6000","2017-02-01","2017-02-09 16:41:22","system","1","按天计息"
"199002","RZ20170123002","0.008000","373.8010","1401753.6000","2017-01-31","2017-02-09 16:41:22","system","1","按天计息"
"199001","RZ20170123002","0.008000","373.8010","1401753.6000","2017-01-30","2017-02-09 16:41:22","system","1","按天计息"
"199000","RZ20170123002","0.008000","2616.6067","1401753.6000","2017-01-23","2017-02-09 16:41:22","system","1","按天计息"
"200458","RZ20170123001","0.010000","337.9000","1013700.0000","2017-02-13","2017-02-15 16:28:00","system","1","按天计息"
"200457","RZ20170123001","0.010000","966.4000","2899200.0000","2017-02-12","2017-02-15 16:28:00","system","1","按天计息"
"200456","RZ20170123001","0.010000","966.4000","2899200.0000","2017-02-11","2017-02-15 16:28:00","system","1","按天计息"
"200455","RZ20170123001","0.010000","966.4000","2899200.0000","2017-02-10","2017-02-15 16:28:00","system","1","按天计息"
"200454","RZ20170123001","0.010000","966.4000","2899200.0000","2017-02-09","2017-02-15 16:28:00","system","1","按天计息"
"200453","RZ20170123001","0.010000","966.4000","2899200.0000","2017-02-08","2017-02-15 16:28:00","system","1","按天计息"
"200452","RZ20170123001","0.010000","966.4000","2899200.0000","2017-02-07","2017-02-15 16:28:00","system","1","按天计息"
"200451","RZ20170123001","0.008000","773.1200","2899200.0000","2017-02-06","2017-02-15 16:28:00","system","1","按天计息"
"200450","RZ20170123001","0.008000","773.1200","2899200.0000","2017-02-05","2017-02-15 16:28:00","system","1","按天计息"
"200449","RZ20170123001","0.008000","773.1200","2899200.0000","2017-02-04","2017-02-15 16:28:00","system","1","按天计息"
"200448","RZ20170123001","0.008000","773.1200","2899200.0000","2017-02-03","2017-02-15 16:28:00","system","1","按天计息"
"200447","RZ20170123001","0.008000","773.1200","2899200.0000","2017-02-02","2017-02-15 16:28:00","system","1","按天计息"
"200446","RZ20170123001","0.008000","773.1200","2899200.0000","2017-02-01","2017-02-15 16:28:00","system","1","按天计息"
"200445","RZ20170123001","0.008000","773.1200","2899200.0000","2017-01-31","2017-02-15 16:28:00","system","1","按天计息"
"200444","RZ20170123001","0.008000","773.1200","2899200.0000","2017-01-30","2017-02-15 16:28:00","system","1","按天计息"
"200443","RZ20170123001","0.008000","5411.8400","2899200.0000","2017-01-23","2017-02-15 16:28:00","system","1","按天计息"
"201884","RZ20170122006","0.010000","18.7520","56256.0000","2017-02-22","2017-02-23 14:14:53","system","1","按天计息"
"201883","RZ20170122006","0.010000","18.7520","56256.0000","2017-02-21","2017-02-23 14:14:53","system","1","按天计息"
"201882","RZ20170122006","0.010000","18.7520","56256.0000","2017-02-20","2017-02-23 14:14:53","system","1","按天计息"
"201881","RZ20170122006","0.010000","352.0853","1056256.0000","2017-02-19","2017-02-23 14:14:53","system","1","按天计息"
"201880","RZ20170122006","0.010000","352.0853","1056256.0000","2017-02-18","2017-02-23 14:14:53","system","1","按天计息"
"201879","RZ20170122006","0.010000","352.0853","1056256.0000","2017-02-17","2017-02-23 14:14:53","system","1","按天计息"
"201878","RZ20170122006","0.010000","352.0853","1056256.0000","2017-02-16","2017-02-23 14:14:53","system","1","按天计息"
"201877","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-15","2017-02-23 14:14:53","system","1","按天计息"
"201876","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-14","2017-02-23 14:14:53","system","1","按天计息"
"201875","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-13","2017-02-23 14:14:53","system","1","按天计息"
"201874","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-12","2017-02-23 14:14:53","system","1","按天计息"
"201873","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-11","2017-02-23 14:14:53","system","1","按天计息"
"201872","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-10","2017-02-23 14:14:53","system","1","按天计息"
"201871","RZ20170122006","0.010000","685.4187","2056256.0000","2017-02-09","2017-02-23 14:14:53","system","1","按天计息"
"201870","RZ20170122006","0.010000","1018.7520","3056256.0000","2017-02-08","2017-02-23 14:14:53","system","1","按天计息"
"201869","RZ20170122006","0.010000","1018.7520","3056256.0000","2017-02-07","2017-02-23 14:14:53","system","1","按天计息"
"201868","RZ20170122006","0.008000","815.0016","3056256.0000","2017-02-06","2017-02-23 14:14:53","system","1","按天计息"
"201867","RZ20170122006","0.008000","815.0016","3056256.0000","2017-02-05","2017-02-23 14:14:53","system","1","按天计息"
"201866","RZ20170122006","0.008000","815.0016","3056256.0000","2017-02-04","2017-02-23 14:14:53","system","1","按天计息"
"201865","RZ20170122006","0.008000","815.0016","3056256.0000","2017-02-03","2017-02-23 14:14:53","system","1","按天计息"
"201864","RZ20170122006","0.008000","815.0016","3056256.0000","2017-02-02","2017-02-23 14:14:53","system","1","按天计息"
"201863","RZ20170122006","0.008000","815.0016","3056256.0000","2017-02-01","2017-02-23 14:14:53","system","1","按天计息"
"201862","RZ20170122006","0.008000","815.0016","3056256.0000","2017-01-31","2017-02-23 14:14:53","system","1","按天计息"
"201861","RZ20170122006","0.008000","815.0016","3056256.0000","2017-01-30","2017-02-23 14:14:53","system","1","按天计息"
"201860","RZ20170122006","0.008000","5705.0112","3056256.0000","2017-01-23","2017-02-23 14:14:53","system","1","按天计息"
"201396","RZ20170122005","0.010000","302.1136","906340.8000","2017-02-16","2017-02-20 14:18:05","system","1","按天计息"
"201395","RZ20170122005","0.010000","706.4032","2119209.6000","2017-02-15","2017-02-20 14:18:05","system","1","按天计息"
"201394","RZ20170122005","0.010000","706.4032","2119209.6000","2017-02-14","2017-02-20 14:18:05","system","1","按天计息"
"201393","RZ20170122005","0.010000","706.4032","2119209.6000","2017-02-13","2017-02-20 14:18:05","system","1","按天计息"
"201392","RZ20170122005","0.010000","706.4032","2119209.6000","2017-02-12","2017-02-20 14:18:05","system","1","按天计息"
"201391","RZ20170122005","0.010000","706.4032","2119209.6000","2017-02-11","2017-02-20 14:18:05","system","1","按天计息"
"201390","RZ20170122005","0.010000","706.4032","2119209.6000","2017-02-10","2017-02-20 14:18:05","system","1","按天计息"
"201389","RZ20170122005","0.010000","997.1584","2991475.2000","2017-02-09","2017-02-20 14:18:05","system","1","按天计息"
"201388","RZ20170122005","0.010000","997.1584","2991475.2000","2017-02-08","2017-02-20 14:18:05","system","1","按天计息"
"201387","RZ20170122005","0.010000","997.1584","2991475.2000","2017-02-07","2017-02-20 14:18:05","system","1","按天计息"
"201386","RZ20170122005","0.010000","997.1584","2991475.2000","2017-02-06","2017-02-20 14:18:05","system","1","按天计息"
"201385","RZ20170122005","0.008000","797.7267","2991475.2000","2017-02-05","2017-02-20 14:18:05","system","1","按天计息"
"201384","RZ20170122005","0.008000","797.7267","2991475.2000","2017-02-04","2017-02-20 14:18:05","system","1","按天计息"
"201383","RZ20170122005","0.008000","797.7267","2991475.2000","2017-02-03","2017-02-20 14:18:05","system","1","按天计息"
"201382","RZ20170122005","0.008000","797.7267","2991475.2000","2017-02-02","2017-02-20 14:18:05","system","1","按天计息"
"201381","RZ20170122005","0.008000","797.7267","2991475.2000","2017-02-01","2017-02-20 14:18:05","system","1","按天计息"
"201380","RZ20170122005","0.008000","797.7267","2991475.2000","2017-01-31","2017-02-20 14:18:05","system","1","按天计息"
"201379","RZ20170122005","0.008000","797.7267","2991475.2000","2017-01-30","2017-02-20 14:18:05","system","1","按天计息"
"201378","RZ20170122005","0.008000","797.7267","2991475.2000","2017-01-29","2017-02-20 14:18:05","system","1","按天计息"
"201377","RZ20170122005","0.008000","5584.0870","2991475.2000","2017-01-22","2017-02-20 14:18:05","system","1","按天计息"
"198965","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-08","2017-02-09 12:49:08","system","1","按天计息"
"198964","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-07","2017-02-09 12:49:08","system","1","按天计息"
"198963","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-06","2017-02-09 12:49:08","system","1","按天计息"
"198962","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-05","2017-02-09 12:49:08","system","1","按天计息"
"198961","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-04","2017-02-09 12:49:08","system","1","按天计息"
"198960","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-03","2017-02-09 12:49:08","system","1","按天计息"
"198959","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-02","2017-02-09 12:49:08","system","1","按天计息"
"198958","RZ20170122004","0.006000","277.2480","1386240.0000","2017-02-01","2017-02-09 12:49:08","system","1","按天计息"
"198957","RZ20170122004","0.006000","277.2480","1386240.0000","2017-01-31","2017-02-09 12:49:08","system","1","按天计息"
"198956","RZ20170122004","0.006000","277.2480","1386240.0000","2017-01-30","2017-02-09 12:49:08","system","1","按天计息"
"198955","RZ20170122004","0.006000","277.2480","1386240.0000","2017-01-29","2017-02-09 12:49:08","system","1","按天计息"
"198954","RZ20170122004","0.006000","1940.7360","1386240.0000","2017-01-22","2017-02-09 12:49:08","system","1","按天计息"
"198998","RZ20170122003","0.010000","462.0800","1386240.0000","2017-02-08","2017-02-09 12:53:52","system","1","按天计息"
"198997","RZ20170122003","0.010000","462.0800","1386240.0000","2017-02-07","2017-02-09 12:53:52","system","1","按天计息"
"198996","RZ20170122003","0.010000","462.0800","1386240.0000","2017-02-06","2017-02-09 12:53:52","system","1","按天计息"
"198995","RZ20170122003","0.008000","369.6640","1386240.0000","2017-02-05","2017-02-09 12:53:52","system","1","按天计息"
"198994","RZ20170122003","0.008000","369.6640","1386240.0000","2017-02-04","2017-02-09 12:53:52","system","1","按天计息"
"198993","RZ20170122003","0.008000","369.6640","1386240.0000","2017-02-03","2017-02-09 12:53:52","system","1","按天计息"
"198992","RZ20170122003","0.008000","369.6640","1386240.0000","2017-02-02","2017-02-09 12:53:52","system","1","按天计息"
"198991","RZ20170122003","0.008000","369.6640","1386240.0000","2017-02-01","2017-02-09 12:53:52","system","1","按天计息"
"198990","RZ20170122003","0.008000","369.6640","1386240.0000","2017-01-31","2017-02-09 12:53:52","system","1","按天计息"
"198989","RZ20170122003","0.008000","369.6640","1386240.0000","2017-01-30","2017-02-09 12:53:52","system","1","按天计息"
"198988","RZ20170122003","0.008000","369.6640","1386240.0000","2017-01-29","2017-02-09 12:53:52","system","1","按天计息"
"198987","RZ20170122003","0.008000","2587.6480","1386240.0000","2017-01-22","2017-02-09 12:53:52","system","1","按天计息"
"200325","RZ20170122002","0.006000","80.6340","403170.0000","2017-02-14","2017-02-15 11:32:38","system","1","按天计息"
"200324","RZ20170122002","0.006000","230.1240","1150620.0000","2017-02-13","2017-02-15 11:32:38","system","1","按天计息"
"200323","RZ20170122002","0.006000","230.1240","1150620.0000","2017-02-12","2017-02-15 11:32:38","system","1","按天计息"
"200322","RZ20170122002","0.006000","230.1240","1150620.0000","2017-02-11","2017-02-15 11:32:38","system","1","按天计息"
"200321","RZ20170122002","0.006000","230.1240","1150620.0000","2017-02-10","2017-02-15 11:32:38","system","1","按天计息"
"200320","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-09","2017-02-15 11:32:38","system","1","按天计息"
"200319","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-08","2017-02-15 11:32:38","system","1","按天计息"
"200318","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-07","2017-02-15 11:32:38","system","1","按天计息"
"200317","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-06","2017-02-15 11:32:38","system","1","按天计息"
"200316","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-05","2017-02-15 11:32:38","system","1","按天计息"
"200315","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-04","2017-02-15 11:32:38","system","1","按天计息"
"200314","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-03","2017-02-15 11:32:38","system","1","按天计息"
"200313","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-02","2017-02-15 11:32:38","system","1","按天计息"
"200312","RZ20170122002","0.006000","275.4240","1377120.0000","2017-02-01","2017-02-15 11:32:38","system","1","按天计息"
"200311","RZ20170122002","0.006000","275.4240","1377120.0000","2017-01-31","2017-02-15 11:32:38","system","1","按天计息"
"200310","RZ20170122002","0.006000","275.4240","1377120.0000","2017-01-30","2017-02-15 11:32:38","system","1","按天计息"
"200309","RZ20170122002","0.006000","275.4240","1377120.0000","2017-01-29","2017-02-15 11:32:38","system","1","按天计息"
"200308","RZ20170122002","0.006000","1927.9680","1377120.0000","2017-01-22","2017-02-15 11:32:38","system","1","按天计息"
"200476","RZ20170122001","0.010000","134.3900","403170.0000","2017-02-14","2017-02-15 16:47:04","system","1","按天计息"
"200475","RZ20170122001","0.010000","383.5400","1150620.0000","2017-02-13","2017-02-15 16:47:04","system","1","按天计息"
"200474","RZ20170122001","0.010000","383.5400","1150620.0000","2017-02-12","2017-02-15 16:47:04","system","1","按天计息"
"200473","RZ20170122001","0.010000","383.5400","1150620.0000","2017-02-11","2017-02-15 16:47:04","system","1","按天计息"
"200472","RZ20170122001","0.010000","383.5400","1150620.0000","2017-02-10","2017-02-15 16:47:04","system","1","按天计息"
"200471","RZ20170122001","0.010000","459.0400","1377120.0000","2017-02-09","2017-02-15 16:47:04","system","1","按天计息"
"200470","RZ20170122001","0.010000","459.0400","1377120.0000","2017-02-08","2017-02-15 16:47:04","system","1","按天计息"
"200469","RZ20170122001","0.010000","459.0400","1377120.0000","2017-02-07","2017-02-15 16:47:04","system","1","按天计息"
"200468","RZ20170122001","0.010000","459.0400","1377120.0000","2017-02-06","2017-02-15 16:47:04","system","1","按天计息"
"200467","RZ20170122001","0.008000","367.2320","1377120.0000","2017-02-05","2017-02-15 16:47:04","system","1","按天计息"
"200466","RZ20170122001","0.008000","367.2320","1377120.0000","2017-02-04","2017-02-15 16:47:04","system","1","按天计息"
"200465","RZ20170122001","0.008000","367.2320","1377120.0000","2017-02-03","2017-02-15 16:47:04","system","1","按天计息"
"200464","RZ20170122001","0.008000","367.2320","1377120.0000","2017-02-02","2017-02-15 16:47:04","system","1","按天计息"
"200463","RZ20170122001","0.008000","367.2320","1377120.0000","2017-02-01","2017-02-15 16:47:04","system","1","按天计息"
"200462","RZ20170122001","0.008000","367.2320","1377120.0000","2017-01-31","2017-02-15 16:47:04","system","1","按天计息"
"200461","RZ20170122001","0.008000","367.2320","1377120.0000","2017-01-30","2017-02-15 16:47:04","system","1","按天计息"
"200460","RZ20170122001","0.008000","367.2320","1377120.0000","2017-01-29","2017-02-15 16:47:04","system","1","按天计息"
"200459","RZ20170122001","0.008000","2570.6240","1377120.0000","2017-01-22","2017-02-15 16:47:04","system","1","按天计息"
"196935","RZ20170120002","","25600.0000","3072000.0000","2017-01-23","2017-01-23 09:44:35","system","1","固定利息"
"201022","RZ20170120001","0.010000","322.7986","968395.6600","2017-02-16","2017-02-17 15:59:58","system","1","按天计息"
"201021","RZ20170120001","0.010000","322.7986","968395.6600","2017-02-15","2017-02-17 15:59:58","system","1","按天计息"
"201020","RZ20170120001","0.010000","421.3033","1263909.7800","2017-02-14","2017-02-17 15:59:58","system","1","按天计息"
"201019","RZ20170120001","0.010000","421.3033","1263909.7800","2017-02-13","2017-02-17 15:59:58","system","1","按天计息"
"201018","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-12","2017-02-17 15:59:58","system","1","按天计息"
"201017","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-11","2017-02-17 15:59:58","system","1","按天计息"
"201016","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-10","2017-02-17 15:59:58","system","1","按天计息"
"201015","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-09","2017-02-17 15:59:58","system","1","按天计息"
"201014","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-08","2017-02-17 15:59:58","system","1","按天计息"
"201013","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-07","2017-02-17 15:59:58","system","1","按天计息"
"201012","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-06","2017-02-17 15:59:58","system","1","按天计息"
"201011","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-05","2017-02-17 15:59:58","system","1","按天计息"
"201010","RZ20170120001","0.010000","566.6388","1699916.4000","2017-02-04","2017-02-17 15:59:58","system","1","按天计息"
"201009","RZ20170120001","0.008000","453.3110","1699916.4000","2017-02-03","2017-02-17 15:59:58","system","1","按天计息"
"201008","RZ20170120001","0.008000","453.3110","1699916.4000","2017-02-02","2017-02-17 15:59:58","system","1","按天计息"
"201007","RZ20170120001","0.008000","453.3110","1699916.4000","2017-02-01","2017-02-17 15:59:58","system","1","按天计息"
"201006","RZ20170120001","0.008000","453.3110","1699916.4000","2017-01-31","2017-02-17 15:59:58","system","1","按天计息"
"201005","RZ20170120001","0.008000","453.3110","1699916.4000","2017-01-30","2017-02-17 15:59:58","system","1","按天计息"
"201004","RZ20170120001","0.008000","453.3110","1699916.4000","2017-01-29","2017-02-17 15:59:58","system","1","按天计息"
"201003","RZ20170120001","0.008000","453.3110","1699916.4000","2017-01-28","2017-02-17 15:59:58","system","1","按天计息"
"201002","RZ20170120001","0.008000","453.3110","1699916.4000","2017-01-27","2017-02-17 15:59:58","system","1","按天计息"
"201001","RZ20170120001","0.008000","3173.1773","1699916.4000","2017-01-20","2017-02-17 15:59:58","system","1","按天计息"
"199655","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-12","2017-02-13 17:29:34","system","1","按天计息"
"199654","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-11","2017-02-13 17:29:34","system","1","按天计息"
"199653","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-10","2017-02-13 17:29:34","system","1","按天计息"
"199652","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-09","2017-02-13 17:29:34","system","1","按天计息"
"199651","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-08","2017-02-13 17:29:34","system","1","按天计息"
"199650","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-07","2017-02-13 17:29:34","system","1","按天计息"
"199649","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-06","2017-02-13 17:29:34","system","1","按天计息"
"199648","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-05","2017-02-13 17:29:34","system","1","按天计息"
"199647","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-04","2017-02-13 17:29:34","system","1","按天计息"
"199646","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-03","2017-02-13 17:29:34","system","1","按天计息"
"199645","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-02","2017-02-13 17:29:34","system","1","按天计息"
"199644","RZ20170119005","0.006000","166.2394","831196.8000","2017-02-01","2017-02-13 17:29:34","system","1","按天计息"
"199643","RZ20170119005","0.006000","166.2394","831196.8000","2017-01-31","2017-02-13 17:29:34","system","1","按天计息"
"199642","RZ20170119005","0.006000","166.2394","831196.8000","2017-01-30","2017-02-13 17:29:34","system","1","按天计息"
"199641","RZ20170119005","0.006000","166.2394","831196.8000","2017-01-29","2017-02-13 17:29:34","system","1","按天计息"
"199640","RZ20170119005","0.006000","166.2394","831196.8000","2017-01-28","2017-02-13 17:29:34","system","1","按天计息"
"199639","RZ20170119005","0.006000","166.2394","831196.8000","2017-01-27","2017-02-13 17:29:34","system","1","按天计息"
"199638","RZ20170119005","0.006000","166.2394","831196.8000","2017-01-26","2017-02-13 17:29:34","system","1","按天计息"
"199637","RZ20170119005","0.006000","1163.6755","831196.8000","2017-01-19","2017-02-13 17:29:34","system","1","按天计息"
"205017","RZ20170119004","0.006000","294.6463","1473231.6000","2017-03-16","2017-03-21 09:27:36","system","1","按天计息"
"205016","RZ20170119004","0.006000","294.6463","1473231.6000","2017-03-15","2017-03-21 09:27:36","system","1","按天计息"
